"Fecha","IPC.Transporte","IPC_suavizado"
2005-06-01,0.0538506185039875,0.0896539873796427
2005-07-01,0.730570369744035,0.159354331787671
2005-08-01,-0.245914555876883,0.17252429129944
2005-09-01,0.126147913265663,0.255992448220822
2005-10-01,0.197967110860399,0.331654300493447
2005-11-01,0.471191403110896,0.277525140182444
2005-12-01,1.10887963110716,0.232469309761708
2006-01-01,-0.516560357431897,0.211534462799825
2006-02-01,-0.0991312388380186,0.210699810308415
2006-03-01,0.0932928760509852,-0.0547005993213745
2006-04-01,0.467018140653845,0.0600832942457191
2006-05-01,-0.218122417041786,0.272168539864984
2006-06-01,0.0573591104035707,0.112727429243144
2006-07-01,0.961294989258308,0.0445310052452735
2006-08-01,-0.703912677058219,0.0476305385126947
2006-09-01,0.126036020664495,0.0796199860488636
2006-10-01,-0.20262475070468,0.111783280316508
2006-11-01,0.217306348084415,0.103502612657065
2006-12-01,1.12211146059653,0.0805498315947495
2007-01-01,-0.745316015355432,0.0995168701690195
2007-02-01,0.0112721153529153,0.0987177736611813
2007-03-01,-0.10778955783333,-0.183676710493535
2007-04-01,0.213310865545224,-0.0372055587109344
2007-05-01,-0.289860960177049,0.143730210767284
2007-06-01,-0.0129602564424315,0.0911911883310997
2007-07-01,0.915950962744008,-0.0045657816962793
2007-08-01,-0.370484670014252,0.0651291556094557
2007-09-01,-0.265473984591671,0.090244006010366
2007-10-01,0.0586137263516258,0.200204691835314
2007-11-01,0.11261399556212,0.122153855826809
2007-12-01,1.46575439186875,0.159854893663606
2008-01-01,-0.760738850056779,0.220018626048038
2008-02-01,-0.0769687954076868,0.145496778112045
2008-03-01,0.359432388273786,-0.0600470333491574
2008-04-01,-0.259995244117846,0.201024364045444
2008-05-01,0.43803533456274,0.378543436995882
2008-06-01,0.544618136916227,0.429034897926429
2008-07-01,0.810626569344503,1.11355002827832
2008-08-01,0.611889692926522,1.14815702161859
2008-09-01,3.16258040764162,1.045495780183
2008-10-01,0.611070301264069,1.0700798570284
2008-11-01,0.0313119297383027,0.772842406060697
2008-12-01,0.933546953571488,0.180580497274859
2009-01-01,-0.874297561911994,0.0211112189887039
2009-02-01,0.20127086371243,0.0255696937668452
2009-03-01,-0.186276090166706,-0.258015042378477
2009-04-01,0.0536043036290091,-0.0890037964744982
2009-05-01,-0.484376727155123,-0.00653409739386524
2009-06-01,-0.0292413323921001,-0.0320402645095016
2009-07-01,0.613619359115595,-0.0954802284290159
2009-08-01,-0.313806925744888,-0.0231106435371257
2009-09-01,-0.263595515968562,-0.027947451845912
2009-10-01,-0.122528802695672,0.105575045196731
2009-11-01,-0.0534253739360317,0.0636866715995398
2009-12-01,1.28123184432881,0.091686405096105
2010-01-01,-0.523248793730844,0.162772923370393
2010-02-01,-0.123596848485736,0.0903441456663464
2010-03-01,0.232903788675769,-0.107486527079854
2010-04-01,-0.415569262456266,0.00197104344824006
2010-05-01,0.29207848059781,0.170704061720053
2010-06-01,0.0240390589096244,0.0847882374611367
2010-07-01,0.720068242873329,0.14042692604637
2010-08-01,-0.196675332618813,0.134206667934796
2010-09-01,-0.1373758195301,0.0494484767708188
2010-10-01,0.260977190039941,0.348977659568319
2010-11-01,-0.399751896910262,0.233703890707815
2010-12-01,2.21771415686083,0.276503400278139
2011-01-01,-0.773044176921335,0.269919682786709
2011-02-01,0.0766217283215206,0.40134812386621
2011-03-01,0.228058602582793,-0.0886607735957179
2011-04-01,0.257390308487241,0.102738255144578
2011-05-01,-0.232330330448808,0.212550886718614
2011-06-01,0.183950966780146,0.172933524148482
2011-07-01,0.6256848861917,0.271762125467436
2011-08-01,0.029971789732134,0.331646099900785
2011-09-01,0.751533315082007,0.322364231327937
2011-10-01,0.0670895417179398,0.635755705144513
2011-11-01,0.137541623915905,0.482154249048783
2011-12-01,2.19264225527458,0.290300311167023
2012-01-01,-0.738035490746517,0.269894160455702
2012-02-01,-0.207736374326793,0.335258907080654
2012-03-01,-0.0349412118386651,-0.136346552777532
2012-04-01,0.464365357040666,0.00313190672518382
2012-05-01,-0.165385044016351,0.158793591156684
2012-06-01,-0.0406431932329365,0.145022918150939
2012-07-01,0.570572047830709,0.0438291180766256
2012-08-01,-0.103794576867391,0.0400341311934168
2012-09-01,-0.0416036433309013,0.0380101922168836
2012-10-01,-0.184359978432395,0.35975109701147
2012-11-01,-0.0507628881156025,0.339031739234388
2012-12-01,2.17927657180364,0.405680766325264
2013-01-01,-0.207391365752798,0.553368575781792
2013-02-01,0.291641492123476,0.456022097475068
2013-03-01,0.554079068850244,0.069536611684007
2013-04-01,-0.537495279649223,0.138170896147236
2013-05-01,0.246849142848337,0.239463147157135
2013-06-01,0.135780056563349,0.133446074720382
2013-07-01,0.798102747172967,0.234933791452585
2013-08-01,0.0239937066664809,0.189553586256064
2013-09-01,-0.0300566959882079,0.279327029987461
2013-10-01,0.0199481168657321,0.532820393477443
2013-11-01,0.584647275220332,0.379645550587367
2013-12-01,2.06556956462288,0.42764319809506
2014-01-01,-0.741880507783901,0.406728061095105
2014-02-01,0.209931541550256,0.356746405797338
2014-03-01,-0.0846275681340425,-0.0640234444278625
2014-04-01,0.334738998731499,0.0979129799284642
2014-05-01,-0.0382796865031227,0.193392102882406
2014-06-01,0.0678016139977327,0.125507227916967
2014-07-01,0.687327156319965,0.0576479063545597
2014-08-01,-0.424051942961237,0.0680822414472583
2014-09-01,-0.00455760908053805,0.0942898350972088
2014-10-01,0.0138919889603704,0.418818126237912
2014-11-01,0.198839582247485,0.350884619349357
2014-12-01,2.30996861202348,0.278636366351115
2015-01-01,-0.763719477404012,0.318618276127625
2015-02-01,-0.365798874071746,0.373868352673468
2015-03-01,0.213801537842922,-0.00464587544783207
2015-04-01,0.475089964976695,0.168596054737164
2015-05-01,0.417397471416982,0.511307137234389
2015-06-01,0.102490173520967,0.350856654429614
2015-07-01,1.34775653841438,0.218897626942947
2015-08-01,-0.588450876180951,0.143369870119192
2015-09-01,-0.18470517245664,0.115244248482518
2015-10-01,0.0397586872982032,0.297193735007998
2015-11-01,-0.0381379346624019,0.207155278192166
2015-12-01,2.25750397104178,0.285181140556911
2016-01-01,-1.03864316026011,0.297254883455658
2016-02-01,0.205424139367083,0.208350769237755
2016-03-01,0.10012740179194,-0.201790903803004
2016-04-01,-0.482658505751917,-0.0518968970523452
2016-05-01,0.206795605837985,-0.0112876073028458
2016-06-01,-0.289173126506816,-0.0722054274275294
2016-07-01,0.40847058811458,0.0179485486141248
2016-08-01,-0.204461698831478,0.0179179966796692
2016-09-01,-0.0318886255436456,0.177031477447903
2016-10-01,0.206642846165707,0.456861827355213
2016-11-01,0.506394277334351,0.349669948685252
2016-12-01,1.80762233765113,0.337949273666147
2017-01-01,-0.740421092181281,0.293886212801891
2017-02-01,-0.0904920006391704,0.220417942072693
2017-03-01,-0.0136724581555732,-0.189273269607492
2017-04-01,0.13905292368836,-0.0512435341044109
2017-05-01,-0.240833720749792,0.0292073620264434
2017-06-01,-0.0502724146658776,0.0211403063921826
2017-07-01,0.311762480015101,-0.0651239155288112
2017-08-01,-0.0540077363268768,-0.0278845754634102
2017-09-01,-0.292268185916609,-0.0148540837822199
2017-10-01,-0.0546370204227874,0.280937541423064
2017-11-01,0.0148800437400739,0.00891434421652722
2017-12-01,1.79072060604152,0.0482100702131666
2018-01-01,-1.41412372235956,0.102545229548145
2018-02-01,-0.095789555933412,0.0125771395770393
2018-03-01,0.217038776252103,-0.281621289017039
2018-04-01,-0.434960406115453,0.0502792826742489
