"Date","Forecast","Lower80","Upper80","Lower95","Upper95"
2024-09-01,0.0276642837152974,-0.460679026658067,0.638088955957356,-0.678315504075247,1.02077686389544
2024-10-01,0.494211296257579,-0.104506985085934,1.24813436748241,-0.369808845073918,1.72340551762987
2024-11-01,0.122083456824919,-0.40702975822735,0.790682315970583,-0.640853576603449,1.21326879374474
2024-12-01,1.83733682357787,0.944772961148058,2.96708280965779,0.550846417797977,3.68203101756718
